company,typename,inches,screenresolution,ram,opsys,weight,ips,touchscreen,cpu_brand,ssd,hdd,flash_storage,hybrid,gpu_brand,os
Dell,2 in 1 Convertible,12.5,1920x1080,8,Windows 10,1.34,No,Yes,Intel Core i5,256,0,0,0,Intel,Windows
Lenovo,Notebook,14.0,1366x768,4,Windows 10,2.02,No,No,Intel Core i5,0,500,0,0,Intel,Windows
Lenovo,Notebook,13.3,1920x1080,8,Windows 10,1.1,Yes,No,Intel Core i5,256,0,0,0,Intel,Windows
Lenovo,Notebook,15.6,1920x1080,8,Windows 10,2.3,No,No,Intel Core i5,256,0,0,0,Intel,Windows
Acer,Notebook,15.6,1366x768,4,Linux,2.1,No,No,Intel Core i3,128,0,0,0,Intel,Other/No OS/Linux
Dell,Gaming,15.6,1920x1080,16,Windows 10,2.62,No,No,Intel Core i7,256,1000,0,0,Nvidia,Windows
Asus,Notebook,15.6,1920x1080,8,Windows 10,2.3,Yes,No,Intel Core i7,256,0,0,0,Nvidia,Windows
Lenovo,2 in 1 Convertible,14.0,2560x1440,8,Windows 10,1.42,Yes,Yes,Intel Core i5,256,0,0,0,Intel,Windows
Dell,Gaming,15.6,1920x1080,16,Windows 10,2.56,No,No,Intel Core i7,512,0,0,0,Nvidia,Windows
Dell,Notebook,15.6,1920x1080,4,Linux,2.2,No,No,Intel Core i3,256,0,0,0,AMD,Other/No OS/Linux
Dell,Notebook,15.6,1920x1080,8,Windows 10,2.0,No,No,Intel Core i3,256,0,0,0,AMD,Windows
HP,Notebook,15.6,1920x1080,8,Windows 10,2.2,Yes,No,Intel Core i5,128,1000,0,0,Nvidia,Windows
Acer,Gaming,17.3,1920x1080,16,Windows 10,4.2,Yes,No,Intel Core i7,128,1000,0,0,Nvidia,Windows
Dell,Gaming,17.3,1920x1080,32,Windows 10,4.42,Yes,No,Intel Core i7,512,1000,0,0,Nvidia,Windows
Acer,Notebook,17.3,1600x900,8,Windows 10,3.3,No,No,Intel Core i3,0,1000,0,0,Nvidia,Windows
MSI,Gaming,17.3,1920x1080,16,Windows 10,3.78,No,No,Intel Core i7,256,1000,0,0,Nvidia,Windows
Lenovo,Notebook,15.6,1366x768,4,Windows 10,2.1,No,No,Intel Core i5,0,500,0,0,Intel,Windows
HP,Notebook,15.6,1920x1080,8,Windows 10,2.1,No,No,Intel Core i5,256,0,0,0,Nvidia,Windows
Acer,Notebook,15.6,1920x1080,8,Windows 10,2.2,No,No,Intel Core i7,0,1000,0,0,Nvidia,Windows
Asus,Ultrabook,13.3,1920x1080,8,Windows 10,1.2,Yes,No,Other Intel Processor,512,0,0,0,Intel,Windows
HP,Notebook,15.6,1920x1080,8,Windows 10,1.84,No,No,Intel Core i7,256,0,0,0,Intel,Windows
Dell,Notebook,15.6,1920x1080,4,Windows 10,2.2,No,No,Intel Core i5,0,1000,0,0,AMD,Windows
Acer,Notebook,15.6,1920x1080,8,Windows 10,2.23,No,No,Intel Core i7,0,1000,0,0,Nvidia,Windows
Asus,Gaming,17.3,1920x1080,16,Windows 10,3.6,No,No,Intel Core i7,256,0,0,0,Nvidia,Windows
Lenovo,Gaming,15.6,1920x1080,8,No OS,2.4,Yes,No,Intel Core i5,128,1000,0,0,Nvidia,Other/No OS/Linux
Dell,2 in 1 Convertible,15.6,1920x1080,8,Windows 10,1.56,No,Yes,Intel Core i7,256,0,0,0,Intel,Windows
HP,Notebook,14.0,1366x768,4,Windows 10,1.64,No,No,Intel Core i3,0,500,0,0,Intel,Windows
Lenovo,2 in 1 Convertible,13.3,3200x1800,16,Windows 10,1.3,Yes,Yes,Intel Core i7,1000,0,0,0,Intel,Windows
Asus,Notebook,14.0,1920x1080,8,Windows 10,2.0,No,No,Intel Core i7,256,0,0,0,Intel,Windows
Acer,Notebook,14.0,1366x768,8,Windows 10,2.1,No,No,Intel Core i3,0,1000,0,0,Intel,Windows
Asus,Notebook,15.6,1920x1080,8,Windows 10,2.0,No,No,Intel Core i5,256,0,0,0,Nvidia,Windows
HP,2 in 1 Convertible,13.3,3840x2160,16,Windows 10,1.29,Yes,Yes,Intel Core i7,1000,0,0,0,Intel,Windows
HP,Notebook,15.6,1366x768,4,Windows 10,1.86,No,No,AMD Processor,0,500,0,0,AMD,Windows
Toshiba,Notebook,15.6,1366x768,8,Windows 10,2.0,No,No,Intel Core i5,128,0,0,0,Intel,Windows
Acer,Notebook,15.6,1366x768,4,Linux,2.4,No,No,Intel Core i5,0,500,0,0,Intel,Other/No OS/Linux
Lenovo,Notebook,14.0,1920x1080,8,Windows 10,1.87,Yes,No,Intel Core i7,256,0,0,0,Nvidia,Windows
Lenovo,Gaming,15.6,1920x1080,8,Windows 10,2.5,Yes,No,Intel Core i7,128,1000,0,0,Nvidia,Windows
Lenovo,2 in 1 Convertible,15.6,1920x1080,8,Windows 10,2.0,Yes,Yes,Intel Core i7,256,0,0,0,Intel,Windows
